groupId,referredId,referredToId,referredJob,referredToJob,is_good,amount,client_name
5a36cc6cdada7744b84a1a61,matan,orit.d,lawyer,chinese medicine,FALSE,7762.58,bibi
5a3ea99b734d1d12b6753ea7,mirit.r,gal,Proggrammer,lady,TRUE,3656.11,kobi kobi
5a36cc6cdada7744b84a1a61,amit,efrat.a,lawyer,Engineer,TRUE,4302.48,Itay Perel
5a3ea99b734d1d12b6753ea7,matan,yael.d,king,lady,FALSE,8707.77,Gal the queen
5a36cc6cdada7744b84a1a61,adi,gal,lawyer,private teacher,FALSE,5725.06,Moshe Moshe
5a36cc6cdada7744b84a1a61,nurit.d,Yossi,lady,Proggrammer,TRUE,1206.68,Gal the queen
5a36cc6cdada7744b84a1a61,yael.d,david.ro,lady,king,TRUE,8637.47,Gal the queen
5a36cc6cdada7744b84a1a61,yael.d,moti.m,king,chinese medicine,FALSE,6932.79,Itay Perel
5a36cc6cdada7744b84a1a61,orit.d,moti.m,sushi chef,private teacher,FALSE,932.53,kobi kobi
5a3ea99b734d1d12b6753ea7,yael.d,gal,private teacher,sushi chef,TRUE,1497.73,bibi
5a36cc6cdada7744b84a1a61,moshe.p,efrat.a,sushi chef,king,TRUE,6421.52,bibi
5a36cc6cdada7744b84a1a61,mirit.r,yael.d,lady,sushi chef,TRUE,4047.26,bibi
5a36cc6cdada7744b84a1a61,orit.d,moshe.p,Engineer,lawyer,TRUE,7859.35,kobi kobi
5a36cc6cdada7744b84a1a61,matan,efrat.a,king,Engineer,TRUE,1339.21,Moshe Moshe
5a36cc6cdada7744b84a1a61,nurit.d,gal,Proggrammer,chinese medicine,TRUE,1357.93,Itay Perel
5a36cc6cdada7744b84a1a61,orit.d,Yossi,lady,king,TRUE,8303.55,Gal the queen
5a36cc6cdada7744b84a1a61,yfat.k,Yossi,king,sushi chef,TRUE,2718.02,kobi kobi
5a36cc6cdada7744b84a1a61,adi,yael.d,Proggrammer,chinese medicine,TRUE,9107.36,bibi
5a36cc6cdada7744b84a1a61,adi,Yossi,sushi chef,private teacher,TRUE,9761.18,bibi
5a36cc6cdada7744b84a1a61,matan,efrat.a,private teacher,chinese medicine,FALSE,2668.71,kobi kobi
5a36cc6cdada7744b84a1a61,orit.d,yfat.k,lawyer,Engineer,TRUE,2492.48,kobi kobi
5a3ea99b734d1d12b6753ea7,moti.m,gal,Proggrammer,private teacher,TRUE,8018.73,bibi
5a3ea99b734d1d12b6753ea7,moshe.p,orit.d,private teacher,chinese medicine,FALSE,9124.13,kobi kobi
5a3ea99b734d1d12b6753ea7,matan,orit.d,lawyer,king,TRUE,3327.7,Moshe Moshe
5a3ea99b734d1d12b6753ea7,matan,moshe.p,sushi chef,chinese medicine,TRUE,5422.74,kobi kobi
5a36cc6cdada7744b84a1a61,adi,Yossi,king,lawyer,FALSE,9065.05,Itay Gabay
5a3ea99b734d1d12b6753ea7,amit,Yossi,king,lawyer,FALSE,2807.1,Moshe Moshe
5a36cc6cdada7744b84a1a61,moti.m,orit.d,private teacher,Engineer,TRUE,9106.04,Gal the queen
5a36cc6cdada7744b84a1a61,nurit.d,Yossi,Proggrammer,chinese medicine,TRUE,7595.68,bibi
5a3ea99b734d1d12b6753ea7,david.ro,adi,Proggrammer,Engineer,TRUE,6979.44,Itay Gabay
5a36cc6cdada7744b84a1a61,matan,efrat.a,sushi chef,king,TRUE,290.77,kobi kobi
5a36cc6cdada7744b84a1a61,nurit.d,matan,king,private teacher,FALSE,402.42,Moshe Moshe
5a36cc6cdada7744b84a1a61,orit.d,matan,private teacher,king,TRUE,223.18,bibi
5a3ea99b734d1d12b6753ea7,amit,yfat.k,lawyer,Proggrammer,FALSE,7534.46,Moshe Moshe
5a36cc6cdada7744b84a1a61,amit,Yossi,lady,chinese medicine,TRUE,1900.46,Moshe Moshe
5a3ea99b734d1d12b6753ea7,matan,moshe.p,Proggrammer,Engineer,TRUE,7059.1,Itay Gabay
5a3ea99b734d1d12b6753ea7,gal,yfat.k,lady,king,TRUE,1097.87,Moshe Moshe
5a36cc6cdada7744b84a1a61,yfat.k,orit.d,lawyer,Engineer,TRUE,4015.2,kobi kobi
5a3ea99b734d1d12b6753ea7,Yossi,adi,private teacher,king,TRUE,4656.5,kobi kobi
5a3ea99b734d1d12b6753ea7,amit,nurit.d,Proggrammer,Engineer,TRUE,2831.64,Gal the queen
5a3ea99b734d1d12b6753ea7,david.ro,orit.d,king,private teacher,TRUE,2591.15,Itay Perel
5a3ea99b734d1d12b6753ea7,moti.m,matan,lawyer,sushi chef,TRUE,3956.07,kobi kobi
5a3ea99b734d1d12b6753ea7,yael.d,Yossi,private teacher,Engineer,TRUE,1087.82,bibi
5a3ea99b734d1d12b6753ea7,mirit.r,gal,private teacher,lady,TRUE,2778.39,kobi kobi
5a36cc6cdada7744b84a1a61,gal,adi,Engineer,king,FALSE,8599.9,Gal the queen
5a3ea99b734d1d12b6753ea7,orit.d,matan,Proggrammer,king,FALSE,8190.02,Itay Gabay
5a3ea99b734d1d12b6753ea7,matan,nurit.d,Proggrammer,lady,FALSE,6108.55,Itay Gabay
5a36cc6cdada7744b84a1a61,amit,matan,lawyer,chinese medicine,FALSE,3025.33,Moshe Moshe
5a36cc6cdada7744b84a1a61,gal,efrat.a,private teacher,lawyer,FALSE,5877.62,Moshe Moshe
5a3ea99b734d1d12b6753ea7,yfat.k,mirit.r,sushi chef,king,TRUE,1837.46,Moshe Moshe
5a36cc6cdada7744b84a1a61,david.ro,yfat.k,king,chinese medicine,FALSE,4685.05,Moshe Moshe
5a3ea99b734d1d12b6753ea7,yfat.k,Yossi,Proggrammer,private teacher,FALSE,721.91,bibi
5a36cc6cdada7744b84a1a61,yael.d,matan,Proggrammer,private teacher,TRUE,3572.18,Itay Perel
5a36cc6cdada7744b84a1a61,mirit.r,gal,Engineer,sushi chef,TRUE,5793.38,Itay Perel
5a36cc6cdada7744b84a1a61,amit,yael.d,king,private teacher,TRUE,6974.93,Moshe Moshe
5a36cc6cdada7744b84a1a61,amit,moshe.p,lawyer,sushi chef,TRUE,4519.53,bibi
5a36cc6cdada7744b84a1a61,nurit.d,efrat.a,Proggrammer,lady,TRUE,621.18,bibi
5a3ea99b734d1d12b6753ea7,yfat.k,moshe.p,Proggrammer,chinese medicine,FALSE,7848.75,Moshe Moshe
5a36cc6cdada7744b84a1a61,moshe.p,Yossi,sushi chef,Proggrammer,TRUE,1674.73,Moshe Moshe
5a3ea99b734d1d12b6753ea7,orit.d,nurit.d,Proggrammer,king,FALSE,6873.47,Moshe Moshe
5a3ea99b734d1d12b6753ea7,orit.d,gal,lawyer,sushi chef,TRUE,5364.2,Moshe Moshe
5a36cc6cdada7744b84a1a61,Yossi,amit,sushi chef,king,TRUE,4487.85,Gal the queen
5a36cc6cdada7744b84a1a61,orit.d,yael.d,king,Proggrammer,TRUE,6578.33,Itay Gabay
5a3ea99b734d1d12b6753ea7,Yossi,nurit.d,private teacher,king,TRUE,5723.95,kobi kobi
5a3ea99b734d1d12b6753ea7,david.ro,adi,lady,sushi chef,TRUE,2382.67,Gal the queen
5a36cc6cdada7744b84a1a61,moti.m,amit,private teacher,Proggrammer,TRUE,3299.68,kobi kobi
5a3ea99b734d1d12b6753ea7,david.ro,moti.m,Proggrammer,chinese medicine,TRUE,8785.06,Moshe Moshe
5a3ea99b734d1d12b6753ea7,Yossi,yfat.k,sushi chef,lawyer,TRUE,4410.08,Itay Perel
5a3ea99b734d1d12b6753ea7,david.ro,gal,sushi chef,lady,TRUE,6773.46,Itay Perel
5a3ea99b734d1d12b6753ea7,nurit.d,efrat.a,lawyer,chinese medicine,FALSE,1324.41,Gal the queen
5a3ea99b734d1d12b6753ea7,matan,david.ro,Engineer,sushi chef,TRUE,2702.8,Gal the queen
5a3ea99b734d1d12b6753ea7,orit.d,yfat.k,king,Engineer,TRUE,4384.1,Gal the queen
5a3ea99b734d1d12b6753ea7,yael.d,matan,private teacher,Engineer,TRUE,5751.12,Moshe Moshe
5a3ea99b734d1d12b6753ea7,matan,adi,lawyer,lady,TRUE,9440,Itay Perel
5a36cc6cdada7744b84a1a61,Yossi,moti.m,lawyer,Proggrammer,TRUE,2285.11,bibi
5a3ea99b734d1d12b6753ea7,adi,yfat.k,Engineer,Proggrammer,TRUE,6337.28,Itay Perel
5a36cc6cdada7744b84a1a61,nurit.d,moshe.p,Proggrammer,sushi chef,TRUE,1366.17,bibi
5a3ea99b734d1d12b6753ea7,moti.m,amit,king,Engineer,TRUE,864.88,Moshe Moshe
5a36cc6cdada7744b84a1a61,moshe.p,moti.m,sushi chef,Engineer,TRUE,278.08,kobi kobi
5a3ea99b734d1d12b6753ea7,mirit.r,amit,private teacher,lawyer,FALSE,561.02,kobi kobi
5a3ea99b734d1d12b6753ea7,orit.d,gal,private teacher,Proggrammer,FALSE,3327.31,Itay Perel
5a3ea99b734d1d12b6753ea7,moshe.p,adi,king,Proggrammer,TRUE,9313.54,Gal the queen
5a36cc6cdada7744b84a1a61,adi,moshe.p,Engineer,sushi chef,TRUE,7405.55,Itay Perel
5a3ea99b734d1d12b6753ea7,david.ro,nurit.d,Proggrammer,Engineer,TRUE,9540.46,Moshe Moshe
5a3ea99b734d1d12b6753ea7,moshe.p,amit,lawyer,lady,FALSE,4148.69,kobi kobi
5a3ea99b734d1d12b6753ea7,mirit.r,amit,sushi chef,chinese medicine,TRUE,4631.44,Itay Gabay
5a3ea99b734d1d12b6753ea7,amit,yael.d,lawyer,sushi chef,TRUE,5295.73,Moshe Moshe
5a36cc6cdada7744b84a1a61,Yossi,moshe.p,Proggrammer,sushi chef,TRUE,802.01,Itay Perel
5a3ea99b734d1d12b6753ea7,moshe.p,amit,lawyer,chinese medicine,FALSE,7729.34,Gal the queen
5a36cc6cdada7744b84a1a61,nurit.d,efrat.a,Engineer,chinese medicine,TRUE,1702.06,bibi
5a36cc6cdada7744b84a1a61,matan,moti.m,lawyer,sushi chef,TRUE,4063.34,Itay Gabay
5a3ea99b734d1d12b6753ea7,david.ro,yael.d,king,lady,TRUE,3380.58,Gal the queen
5a36cc6cdada7744b84a1a61,moti.m,Yossi,Proggrammer,lawyer,TRUE,8694.11,bibi
5a36cc6cdada7744b84a1a61,adi,yfat.k,king,lawyer,TRUE,601.45,bibi
5a3ea99b734d1d12b6753ea7,gal,Yossi,king,sushi chef,TRUE,6806.83,Itay Perel
5a3ea99b734d1d12b6753ea7,mirit.r,adi,Proggrammer,king,FALSE,6142.51,Itay Perel
5a36cc6cdada7744b84a1a61,nurit.d,gal,lawyer,Engineer,TRUE,438.15,Itay Gabay
5a36cc6cdada7744b84a1a61,amit,yael.d,Proggrammer,private teacher,FALSE,8748.19,Moshe Moshe
5a3ea99b734d1d12b6753ea7,nurit.d,orit.d,lawyer,private teacher,FALSE,4278.17,Gal the queen
5a3ea99b734d1d12b6753ea7,amit,adi,Proggrammer,chinese medicine,TRUE,7640.51,kobi kobi
5a36cc6cdada7744b84a1a61,moshe.p,mirit.r,Proggrammer,king,FALSE,9494.79,Itay Gabay
5a36cc6cdada7744b84a1a61,orit.d,moshe.p,king,Proggrammer,FALSE,4458.85,bibi
5a3ea99b734d1d12b6753ea7,amit,orit.d,Engineer,chinese medicine,TRUE,9405.26,Moshe Moshe
5a36cc6cdada7744b84a1a61,gal,yfat.k,lawyer,sushi chef,TRUE,3560.81,Itay Gabay
5a3ea99b734d1d12b6753ea7,nurit.d,yael.d,Engineer,private teacher,TRUE,6743.18,Gal the queen
5a36cc6cdada7744b84a1a61,Yossi,nurit.d,lawyer,Proggrammer,TRUE,1642.29,Gal the queen
5a36cc6cdada7744b84a1a61,moti.m,matan,lawyer,king,TRUE,4012.33,bibi
5a36cc6cdada7744b84a1a61,david.ro,Yossi,lady,Proggrammer,TRUE,5444.65,Itay Gabay
5a3ea99b734d1d12b6753ea7,yael.d,amit,king,sushi chef,TRUE,9096.14,Itay Gabay
5a36cc6cdada7744b84a1a61,amit,nurit.d,sushi chef,king,TRUE,6716.75,Itay Perel
5a36cc6cdada7744b84a1a61,gal,moti.m,Proggrammer,lady,TRUE,2004.13,kobi kobi
5a36cc6cdada7744b84a1a61,adi,yael.d,lady,sushi chef,TRUE,9627.54,Itay Gabay
5a3ea99b734d1d12b6753ea7,orit.d,yael.d,king,sushi chef,TRUE,7801.99,Itay Perel
5a3ea99b734d1d12b6753ea7,Yossi,matan,king,lawyer,TRUE,9576.06,Moshe Moshe
5a36cc6cdada7744b84a1a61,david.ro,mirit.r,king,lady,FALSE,6526.33,bibi
5a36cc6cdada7744b84a1a61,gal,orit.d,private teacher,Proggrammer,FALSE,2458.35,kobi kobi
5a36cc6cdada7744b84a1a61,moti.m,adi,sushi chef,lawyer,FALSE,4475.56,kobi kobi
5a3ea99b734d1d12b6753ea7,yfat.k,david.ro,king,sushi chef,TRUE,736.87,Moshe Moshe
5a3ea99b734d1d12b6753ea7,gal,moti.m,lawyer,private teacher,FALSE,9267.5,kobi kobi
5a3ea99b734d1d12b6753ea7,matan,gal,Proggrammer,lawyer,TRUE,522.79,bibi
5a36cc6cdada7744b84a1a61,adi,yael.d,king,private teacher,TRUE,4719.81,bibi
5a3ea99b734d1d12b6753ea7,gal,yfat.k,Proggrammer,king,TRUE,727.56,Gal the queen
5a36cc6cdada7744b84a1a61,david.ro,Yossi,Engineer,private teacher,TRUE,5618.45,Gal the queen
5a36cc6cdada7744b84a1a61,gal,nurit.d,lady,Engineer,TRUE,4443.47,Itay Perel
5a36cc6cdada7744b84a1a61,Yossi,amit,Engineer,Proggrammer,TRUE,3751.67,Moshe Moshe
5a36cc6cdada7744b84a1a61,gal,mirit.r,Proggrammer,lawyer,FALSE,1389.9,Gal the queen
5a36cc6cdada7744b84a1a61,orit.d,efrat.a,Proggrammer,Engineer,TRUE,8766.62,Moshe Moshe
5a3ea99b734d1d12b6753ea7,Yossi,moti.m,lawyer,sushi chef,TRUE,8741.72,kobi kobi
5a3ea99b734d1d12b6753ea7,moshe.p,mirit.r,sushi chef,Proggrammer,TRUE,8916.17,kobi kobi
5a36cc6cdada7744b84a1a61,moshe.p,adi,sushi chef,chinese medicine,FALSE,3843.45,kobi kobi
5a36cc6cdada7744b84a1a61,amit,orit.d,private teacher,sushi chef,TRUE,2528.8,Itay Perel
5a3ea99b734d1d12b6753ea7,moshe.p,yfat.k,king,sushi chef,TRUE,9789.3,Moshe Moshe
5a3ea99b734d1d12b6753ea7,mirit.r,moshe.p,king,lady,TRUE,8820.94,kobi kobi
5a36cc6cdada7744b84a1a61,amit,matan,lady,Engineer,TRUE,9553.17,kobi kobi
5a3ea99b734d1d12b6753ea7,moti.m,amit,private teacher,lawyer,FALSE,2920.86,Moshe Moshe
5a36cc6cdada7744b84a1a61,mirit.r,yfat.k,Proggrammer,lawyer,FALSE,5774.14,bibi
5a3ea99b734d1d12b6753ea7,amit,gal,sushi chef,lawyer,TRUE,2218.18,kobi kobi
5a3ea99b734d1d12b6753ea7,adi,nurit.d,Proggrammer,king,FALSE,1574.08,bibi
5a3ea99b734d1d12b6753ea7,yael.d,david.ro,king,lady,TRUE,3427.25,Itay Perel
5a3ea99b734d1d12b6753ea7,nurit.d,mirit.r,sushi chef,Proggrammer,FALSE,7550.63,kobi kobi
5a36cc6cdada7744b84a1a61,adi,yfat.k,lawyer,king,FALSE,3864.35,kobi kobi
5a3ea99b734d1d12b6753ea7,orit.d,moti.m,lady,Proggrammer,TRUE,1200.2,Itay Gabay
5a36cc6cdada7744b84a1a61,yael.d,matan,private teacher,Engineer,TRUE,1753.85,Itay Gabay
5a36cc6cdada7744b84a1a61,mirit.r,Yossi,lady,Engineer,TRUE,7541.95,Itay Perel
5a36cc6cdada7744b84a1a61,Yossi,amit,private teacher,lady,FALSE,9474.43,Gal the queen
5a3ea99b734d1d12b6753ea7,matan,yael.d,king,lawyer,FALSE,7190.73,Itay Perel
5a36cc6cdada7744b84a1a61,mirit.r,nurit.d,Proggrammer,lawyer,TRUE,6425.83,bibi
5a36cc6cdada7744b84a1a61,adi,efrat.a,sushi chef,lawyer,FALSE,1174.04,Itay Gabay
5a36cc6cdada7744b84a1a61,yael.d,gal,private teacher,chinese medicine,FALSE,3815.15,bibi
5a3ea99b734d1d12b6753ea7,Yossi,matan,sushi chef,private teacher,TRUE,8834.64,Itay Gabay
5a36cc6cdada7744b84a1a61,yfat.k,moshe.p,lawyer,lady,TRUE,1786.99,bibi
5a3ea99b734d1d12b6753ea7,orit.d,moshe.p,lady,private teacher,TRUE,4136.63,Itay Perel
5a36cc6cdada7744b84a1a61,matan,yael.d,private teacher,chinese medicine,FALSE,5205.5,kobi kobi
5a36cc6cdada7744b84a1a61,Yossi,moti.m,sushi chef,chinese medicine,TRUE,2118.94,bibi
5a3ea99b734d1d12b6753ea7,gal,nurit.d,private teacher,Engineer,TRUE,9756.93,kobi kobi
5a3ea99b734d1d12b6753ea7,orit.d,david.ro,sushi chef,lady,TRUE,6260.45,bibi
5a3ea99b734d1d12b6753ea7,gal,adi,Proggrammer,king,FALSE,6593.29,Itay Perel
5a3ea99b734d1d12b6753ea7,Yossi,moti.m,sushi chef,private teacher,FALSE,426.22,Moshe Moshe
5a3ea99b734d1d12b6753ea7,amit,moti.m,Proggrammer,sushi chef,TRUE,7007.31,Itay Gabay
5a3ea99b734d1d12b6753ea7,moti.m,nurit.d,sushi chef,private teacher,FALSE,214.94,Itay Perel
5a36cc6cdada7744b84a1a61,david.ro,moshe.p,sushi chef,chinese medicine,FALSE,469.65,Itay Perel
5a3ea99b734d1d12b6753ea7,yfat.k,Yossi,lawyer,lady,TRUE,5284.1,Itay Gabay
5a36cc6cdada7744b84a1a61,yael.d,matan,lady,lawyer,TRUE,4562.94,bibi
5a36cc6cdada7744b84a1a61,Yossi,efrat.a,Engineer,chinese medicine,TRUE,6989.35,Gal the queen
5a36cc6cdada7744b84a1a61,mirit.r,matan,lawyer,private teacher,TRUE,6525.91,Moshe Moshe
5a36cc6cdada7744b84a1a61,yfat.k,yael.d,private teacher,king,FALSE,8493.33,Gal the queen
5a36cc6cdada7744b84a1a61,matan,david.ro,sushi chef,lady,TRUE,7795.59,kobi kobi
5a36cc6cdada7744b84a1a61,nurit.d,matan,Proggrammer,lady,FALSE,7781.48,Itay Gabay
5a3ea99b734d1d12b6753ea7,orit.d,yfat.k,lawyer,king,FALSE,9877.05,Gal the queen
5a36cc6cdada7744b84a1a61,Yossi,mirit.r,private teacher,Proggrammer,FALSE,2091.46,Itay Perel
5a3ea99b734d1d12b6753ea7,Yossi,yfat.k,king,chinese medicine,FALSE,6087.61,Itay Perel
5a3ea99b734d1d12b6753ea7,david.ro,Yossi,lady,private teacher,TRUE,8363.33,Moshe Moshe
5a3ea99b734d1d12b6753ea7,mirit.r,gal,sushi chef,lady,FALSE,8264.42,Itay Gabay
5a3ea99b734d1d12b6753ea7,matan,Yossi,private teacher,lady,TRUE,5604.04,kobi kobi
5a3ea99b734d1d12b6753ea7,adi,nurit.d,king,lady,TRUE,6611.1,Itay Gabay
5a3ea99b734d1d12b6753ea7,moti.m,matan,lawyer,lady,TRUE,3594.95,Itay Perel
5a3ea99b734d1d12b6753ea7,gal,orit.d,lawyer,Proggrammer,FALSE,7060.94,Moshe Moshe
5a3ea99b734d1d12b6753ea7,yael.d,nurit.d,lady,sushi chef,TRUE,3760.4,Itay Gabay
5a36cc6cdada7744b84a1a61,moti.m,Yossi,lawyer,Proggrammer,FALSE,898.04,Gal the queen
5a3ea99b734d1d12b6753ea7,yfat.k,orit.d,lady,private teacher,TRUE,8478.96,Moshe Moshe
5a3ea99b734d1d12b6753ea7,Yossi,gal,Proggrammer,chinese medicine,FALSE,8299.14,bibi
5a3ea99b734d1d12b6753ea7,moshe.p,amit,lawyer,private teacher,TRUE,3000.05,Itay Perel
5a3ea99b734d1d12b6753ea7,nurit.d,matan,private teacher,chinese medicine,FALSE,692.83,bibi
5a3ea99b734d1d12b6753ea7,matan,orit.d,private teacher,chinese medicine,FALSE,7898.91,Itay Gabay
5a3ea99b734d1d12b6753ea7,matan,moti.m,private teacher,Engineer,TRUE,5727.98,Gal the queen
5a3ea99b734d1d12b6753ea7,matan,mirit.r,king,lawyer,FALSE,7498.12,Itay Perel
5a3ea99b734d1d12b6753ea7,adi,moti.m,lady,king,TRUE,9219.66,Moshe Moshe
5a36cc6cdada7744b84a1a61,amit,gal,lady,sushi chef,TRUE,2601.2,Itay Gabay
5a36cc6cdada7744b84a1a61,amit,mirit.r,private teacher,king,FALSE,3855.14,Gal the queen
5a3ea99b734d1d12b6753ea7,Yossi,moshe.p,lawyer,private teacher,TRUE,3047.02,Moshe Moshe
5a36cc6cdada7744b84a1a61,gal,amit,lawyer,private teacher,FALSE,6021.51,Itay Perel
5a3ea99b734d1d12b6753ea7,amit,efrat.a,lawyer,lady,FALSE,5104.93,Gal the queen
5a36cc6cdada7744b84a1a61,moshe.p,moti.m,lady,sushi chef,TRUE,6685.66,Moshe Moshe
5a36cc6cdada7744b84a1a61,yael.d,adi,king,chinese medicine,FALSE,1550.02,Gal the queen
5a36cc6cdada7744b84a1a61,yael.d,amit,Engineer,chinese medicine,TRUE,8973.73,bibi
5a3ea99b734d1d12b6753ea7,matan,amit,lawyer,lady,TRUE,9618.04,Itay Perel
5a3ea99b734d1d12b6753ea7,moshe.p,efrat.a,sushi chef,king,FALSE,3014.74,kobi kobi
5a3ea99b734d1d12b6753ea7,moti.m,gal,private teacher,king,TRUE,1755.64,Gal the queen
5a3ea99b734d1d12b6753ea7,gal,nurit.d,sushi chef,lawyer,TRUE,5331.02,bibi
5a36cc6cdada7744b84a1a61,mirit.r,yfat.k,Proggrammer,lady,FALSE,3613.7,Itay Gabay
5a3ea99b734d1d12b6753ea7,gal,efrat.a,lady,Engineer,TRUE,7513.45,Gal the queen
5a3ea99b734d1d12b6753ea7,Yossi,nurit.d,lady,king,TRUE,4529.22,kobi kobi
5a3ea99b734d1d12b6753ea7,moti.m,adi,king,private teacher,FALSE,5375.26,Itay Perel
5a3ea99b734d1d12b6753ea7,matan,david.ro,private teacher,sushi chef,TRUE,8691.35,bibi
5a3ea99b734d1d12b6753ea7,yael.d,nurit.d,private teacher,chinese medicine,FALSE,2658.94,Gal the queen
5a36cc6cdada7744b84a1a61,moti.m,Yossi,sushi chef,lawyer,TRUE,5853.18,Moshe Moshe
5a36cc6cdada7744b84a1a61,orit.d,efrat.a,lady,lawyer,TRUE,1221.33,Itay Perel
5a3ea99b734d1d12b6753ea7,gal,amit,Proggrammer,king,TRUE,2826.69,Gal the queen
5a36cc6cdada7744b84a1a61,david.ro,nurit.d,lawyer,lady,FALSE,1758.52,Itay Perel
5a3ea99b734d1d12b6753ea7,amit,nurit.d,Proggrammer,sushi chef,TRUE,6058.02,kobi kobi
5a36cc6cdada7744b84a1a61,yael.d,nurit.d,sushi chef,king,FALSE,5061.92,Gal the queen
5a36cc6cdada7744b84a1a61,Yossi,amit,private teacher,Engineer,TRUE,5889.65,Moshe Moshe
5a36cc6cdada7744b84a1a61,moti.m,matan,private teacher,lawyer,FALSE,1487.95,Itay Gabay
5a3ea99b734d1d12b6753ea7,nurit.d,david.ro,Proggrammer,lady,FALSE,7950.89,Itay Gabay
5a3ea99b734d1d12b6753ea7,yael.d,david.ro,Proggrammer,lady,TRUE,9483.81,Moshe Moshe
5a36cc6cdada7744b84a1a61,orit.d,yfat.k,Engineer,sushi chef,TRUE,2398.58,kobi kobi
5a3ea99b734d1d12b6753ea7,matan,efrat.a,private teacher,sushi chef,TRUE,5739.02,Gal the queen
5a3ea99b734d1d12b6753ea7,gal,yael.d,Engineer,Proggrammer,FALSE,6851.98,Gal the queen
5a36cc6cdada7744b84a1a61,orit.d,yael.d,Proggrammer,sushi chef,TRUE,9225.88,kobi kobi
5a3ea99b734d1d12b6753ea7,nurit.d,adi,Proggrammer,lawyer,TRUE,6161.65,bibi
5a3ea99b734d1d12b6753ea7,mirit.r,matan,sushi chef,private teacher,FALSE,9748.02,kobi kobi
5a36cc6cdada7744b84a1a61,yael.d,Yossi,Engineer,sushi chef,TRUE,5020.02,kobi kobi
5a3ea99b734d1d12b6753ea7,yfat.k,david.ro,lady,Engineer,TRUE,4629.9,bibi
5a36cc6cdada7744b84a1a61,matan,moti.m,Proggrammer,lady,TRUE,7942.04,kobi kobi
5a3ea99b734d1d12b6753ea7,nurit.d,yael.d,lawyer,lady,TRUE,6400.34,Itay Perel
5a3ea99b734d1d12b6753ea7,orit.d,mirit.r,lady,chinese medicine,TRUE,1420.41,kobi kobi
5a3ea99b734d1d12b6753ea7,david.ro,gal,king,Engineer,TRUE,3350.13,Moshe Moshe
5a36cc6cdada7744b84a1a61,yael.d,moti.m,lawyer,private teacher,TRUE,3657.2,Itay Perel
5a3ea99b734d1d12b6753ea7,yfat.k,adi,private teacher,Proggrammer,FALSE,8140.48,Itay Gabay
5a3ea99b734d1d12b6753ea7,yfat.k,orit.d,lawyer,private teacher,TRUE,2878.92,Itay Gabay
5a36cc6cdada7744b84a1a61,matan,moti.m,king,lady,FALSE,7185.43,Gal the queen
5a36cc6cdada7744b84a1a61,Yossi,gal,lawyer,Engineer,TRUE,3833.64,kobi kobi
5a3ea99b734d1d12b6753ea7,gal,moshe.p,king,lady,TRUE,971.59,Itay Gabay
5a36cc6cdada7744b84a1a61,mirit.r,efrat.a,Engineer,lady,TRUE,690.41,Itay Gabay
5a36cc6cdada7744b84a1a61,moti.m,yfat.k,lady,Proggrammer,TRUE,898.22,kobi kobi
5a3ea99b734d1d12b6753ea7,mirit.r,matan,sushi chef,Proggrammer,TRUE,3578.51,Itay Gabay
5a3ea99b734d1d12b6753ea7,yael.d,matan,sushi chef,private teacher,TRUE,1964.21,Itay Perel
5a3ea99b734d1d12b6753ea7,orit.d,adi,sushi chef,private teacher,FALSE,3066.85,Moshe Moshe
5a36cc6cdada7744b84a1a61,adi,mirit.r,lawyer,Engineer,TRUE,1682.18,Itay Gabay
5a3ea99b734d1d12b6753ea7,matan,yfat.k,lawyer,king,FALSE,5792.61,Itay Gabay
5a3ea99b734d1d12b6753ea7,amit,adi,king,Engineer,TRUE,7141.42,Itay Gabay
5a3ea99b734d1d12b6753ea7,moshe.p,nurit.d,Engineer,private teacher,TRUE,6755.92,Gal the queen
5a36cc6cdada7744b84a1a61,Yossi,yael.d,lady,sushi chef,TRUE,3675.33,Itay Perel
5a36cc6cdada7744b84a1a61,yfat.k,adi,sushi chef,Engineer,TRUE,3945.15,kobi kobi
5a3ea99b734d1d12b6753ea7,yfat.k,gal,Proggrammer,Engineer,TRUE,5436.58,bibi
5a36cc6cdada7744b84a1a61,Yossi,david.ro,lady,Engineer,TRUE,4938.33,kobi kobi
5a36cc6cdada7744b84a1a61,Yossi,mirit.r,Proggrammer,private teacher,TRUE,1617.76,kobi kobi
5a3ea99b734d1d12b6753ea7,moshe.p,moti.m,lady,lawyer,TRUE,2499.47,bibi
5a36cc6cdada7744b84a1a61,mirit.r,david.ro,Engineer,king,FALSE,5137.32,Itay Gabay
5a3ea99b734d1d12b6753ea7,moti.m,orit.d,sushi chef,Engineer,TRUE,8431.73,bibi
5a36cc6cdada7744b84a1a61,gal,yfat.k,sushi chef,private teacher,TRUE,1141.21,Itay Perel
5a3ea99b734d1d12b6753ea7,yael.d,adi,sushi chef,Proggrammer,TRUE,3760.45,Gal the queen
5a3ea99b734d1d12b6753ea7,yael.d,moshe.p,Proggrammer,lawyer,TRUE,4096.34,Moshe Moshe
5a36cc6cdada7744b84a1a61,moti.m,moshe.p,lady,king,TRUE,9692.83,Moshe Moshe
5a36cc6cdada7744b84a1a61,david.ro,Yossi,private teacher,Proggrammer,TRUE,8807.03,Itay Perel
5a3ea99b734d1d12b6753ea7,Yossi,adi,lady,Engineer,TRUE,5492.17,Itay Gabay
